mega_whale_tx_count,block_date,non_exchange_volume_eth,whale_tx_count,withdrawal_tx_count,non_exchange_ratio,net_flow_ma7,deposit_tx_count,non_exchange_tx_count,deposit_withdrawal_ratio,whale_exchange_withdrawals_eth,mega_whale_volume_eth,mega_whale_ratio,exchange_volume_ratio,whale_net_exchange_flow_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_volume_eth
186.0,2022-11-10 00:00:00+00:00,1817495.7223,186.0,33.0,0.6298,-85863.5652,23.0,130.0,0.4732,725199.0351,2885881.7988,1.0,0.3702,382011.9936,27392.517121,343187.0414,2885881.7988
143.0,2022-11-11 00:00:00+00:00,718856.5297,143.0,18.0,0.5504,-106939.7222,29.0,96.0,1.6634,220493.3211,1306109.294,1.0,0.4496,-146266.1221,10031.905074,366759.4432,1306109.294
113.0,2022-11-12 00:00:00+00:00,529222.9914,113.0,23.0,0.4951,-83685.2271,15.0,75.0,0.8347,294126.2892,1068855.4906,1.0,0.5049,48620.0792,10301.138763,245506.21,1068855.4906
119.0,2022-11-13 00:00:00+00:00,864208.0732,119.0,65.0,0.4241,-111158.1164,19.0,35.0,1.2875,512991.7978,2037670.2865,1.0,0.5759,-147478.6177,37842.979126,660470.4155,2037670.2865
138.0,2022-11-14 00:00:00+00:00,1075736.5093,138.0,17.0,0.7105,-96297.7628,19.0,102.0,0.6858,260008.4318,1514048.1388,1.0,0.2895,81705.2343,17745.131479,178303.1976,1514048.1388
103.0,2022-11-15 00:00:00+00:00,556094.9623,103.0,20.0,0.4819,-123711.5343,14.0,69.0,1.4678,242249.6529,1153926.4709,1.0,0.5181,-113332.2028,16486.14558,355581.8557,1153926.4709
114.0,2022-11-16 00:00:00+00:00,772482.5683,114.0,23.0,0.6098,25341.1697,10.0,81.0,0.7453,283212.5337,1266779.8124,1.0,0.3902,72127.8233,12152.300152,211084.7104,1266779.8124
102.0,2022-11-17 00:00:00+00:00,880770.8902,102.0,18.0,0.7182,-23059.2109,10.0,74.0,0.7777,194413.1661,1226387.8927,1.0,0.2818,43209.3297,20678.294717,151203.8364,1226387.8927
84.0,2022-11-18 00:00:00+00:00,656555.4888,84.0,10.0,0.6432,6615.3128,10.0,64.0,0.7112,212794.0968,1020688.1387,1.0,0.3568,61455.5437,15099.683206,151338.5531,1020688.1387
61.0,2022-11-19 00:00:00+00:00,568248.2954,61.0,11.0,0.6626,-14422.6809,8.0,42.0,2.0344,95365.025,857624.2224,1.0,0.3374,-98645.8771,12137.294155,194010.9021,857624.2224
81.0,2022-11-20 00:00:00+00:00,355782.1543,81.0,6.0,0.6987,2961.004,13.0,62.0,1.4043,63798.3095,509171.5967,1.0,0.3013,-25792.8234,7983.338423,89591.1329,509171.5967
116.0,2022-11-21 00:00:00+00:00,2074313.7926,116.0,11.0,0.8205,10825.0946,9.0,96.0,0.5369,295272.8964,2528105.7164,1.0,0.1795,136753.869,26282.676424,158519.0274,2528105.7164
111.0,2022-11-22 00:00:00+00:00,1176341.9559,111.0,6.0,0.7774,9314.7261,16.0,89.0,2.1639,106452.6929,1513152.1239,1.0,0.2226,-123904.7823,28382.711583,230357.4751,1513152.1239
89.0,2022-11-23 00:00:00+00:00,510739.9525,89.0,13.0,0.7055,4820.0375,13.0,63.0,0.6796,126928.0276,723931.0048,1.0,0.2945,40665.0028,7509.048869,86263.0247,723931.0048
80.0,2022-11-24 00:00:00+00:00,291198.3178,80.0,10.0,0.558,-19679.1849,18.0,52.0,3.505,51211.9245,521907.3937,1.0,0.442,-128285.2268,7295.61671,179497.1514,521907.3937
71.0,2022-11-25 00:00:00+00:00,339199.5633,71.0,11.0,0.5535,-10341.2337,13.0,47.0,0.3667,200249.3148,612876.9909,1.0,0.4465,126821.2021,10652.199587,73428.1128,612876.9909
63.0,2022-11-26 00:00:00+00:00,189556.77,63.0,7.0,0.4389,-25239.7964,19.0,37.0,11.2891,19723.2992,431939.1845,1.0,0.5611,-202935.816,9114.853049,222659.1153,431939.1845
54.0,2022-11-27 00:00:00+00:00,209588.1171,54.0,8.0,0.5026,-30557.3583,13.0,33.0,1.8726,72214.9677,417033.8097,1.0,0.4974,-63015.7571,14828.749754,135230.7248,417033.8097
76.0,2022-11-28 00:00:00+00:00,769557.7707,76.0,7.0,0.6637,-62030.8377,21.0,48.0,1.5455,153191.2805,1159500.8185,1.0,0.3363,-83560.4868,37401.879269,236751.7673,1159500.8185
85.0,2022-11-29 00:00:00+00:00,623718.2542,85.0,9.0,0.7121,-40839.6358,13.0,63.0,0.8233,138292.8619,875870.3471,1.0,0.2879,24433.6309,14563.918534,113859.231,875870.3471
91.0,2022-11-30 00:00:00+00:00,432482.6954,91.0,11.0,0.6608,-38276.6762,17.0,63.0,0.5823,140291.0882,654459.1512,1.0,0.3392,58605.7205,9363.458146,81685.3676,654459.1512
96.0,2022-12-01 00:00:00+00:00,313689.0891,96.0,11.0,0.6489,-26718.6571,23.0,62.0,1.7744,61183.6721,483435.5264,1.0,0.3511,-47379.093,7061.647824,108562.7652,483435.5264
73.0,2022-12-02 00:00:00+00:00,341691.8479,73.0,10.0,0.5404,-54596.6491,16.0,47.0,1.6147,111155.994,632328.5783,1.0,0.4596,-68324.7423,12921.233265,179480.7364,632328.5783
59.0,2022-12-03 00:00:00+00:00,73479.4558,59.0,16.0,0.3334,-25959.6118,17.0,26.0,1.0343,72206.8401,220369.6907,1.0,0.6666,-2476.5546,7469.078074,74683.3947,220369.6907
57.0,2022-12-04 00:00:00+00:00,241269.0226,57.0,10.0,0.5799,-20677.4634,14.0,33.0,1.3501,74371.6957,416053.1329,1.0,0.4201,-26040.7189,15024.269139,100412.4146,416053.1329
69.0,2022-12-05 00:00:00+00:00,359025.6808,69.0,9.0,0.6637,9917.7368,8.0,52.0,0.1643,156281.9088,540983.5833,1.0,0.3363,130605.9152,12857.804458,25675.9937,540983.5833
71.0,2022-12-06 00:00:00+00:00,420810.4646,71.0,5.0,0.3899,84567.0953,15.0,51.0,0.0924,602663.7949,1079158.9142,1.0,0.6101,546979.1402,69809.429823,55684.6547,1079158.9142
69.0,2022-12-07 00:00:00+00:00,829472.3224,69.0,26.0,0.4821,26621.8987,11.0,32.0,2.2756,272030.2506,1720543.4793,1.0,0.5179,-347010.6557,45925.622652,619040.9063,1720543.4793
67.0,2022-12-08 00:00:00+00:00,350765.0464,67.0,6.0,0.7296,33386.9258,9.0,52.0,1.0004,64977.0853,480743.1201,1.0,0.2704,-23.9031,9955.081169,65000.9884,480743.1201
62.0,2022-12-09 00:00:00+00:00,221196.1919,62.0,16.0,0.4793,64665.0711,9.0,37.0,0.2295,195486.1476,461546.2126,1.0,0.5207,150622.2745,9211.356703,44863.8731,461546.2126
52.0,2022-12-10 00:00:00+00:00,116984.1696,52.0,4.0,0.499,50798.9012,11.0,37.0,12.123,8948.9988,234421.9107,1.0,0.501,-99539.7434,8518.579203,108488.7423,234421.9107
43.0,2022-12-11 00:00:00+00:00,88365.0688,47.0,9.0,0.5898,50143.7248,11.0,27.0,2.9873,15411.3466,145861.9371,0.9736,0.4102,-30626.9536,6159.574779,46038.3002,149814.7155
86.0,2022-12-12 00:00:00+00:00,314085.347,86.0,14.0,0.5529,51758.2165,21.0,51.0,0.283,197925.2655,568028.5212,1.0,0.4471,141907.3569,13243.415938,56017.9087,568028.5212
131.0,2022-12-13 00:00:00+00:00,600000.469,131.0,21.0,0.5029,-11594.5525,26.0,84.0,0.7028,348275.6452,1193042.0022,1.0,0.4971,103509.7571,11127.942146,244765.8881,1193042.0022
84.0,2022-12-14 00:00:00+00:00,351945.6198,84.0,14.0,0.5023,52402.0661,18.0,52.0,0.551,224851.002,700681.9493,1.0,0.4977,100965.6745,10634.410527,123885.3275,700681.9493
79.0,2022-12-15 00:00:00+00:00,313602.5605,79.0,11.0,0.5676,61647.8649,15.0,53.0,0.5737,151776.3754,552458.6228,1.0,0.4324,64696.6886,10471.697521,87079.6868,552458.6228
93.0,2022-12-16 00:00:00+00:00,787092.7752,93.0,8.0,0.6792,34264.2661,18.0,67.0,1.2484,165331.784,1158819.2605,1.0,0.3208,-41062.9173,11466.769351,206394.7013,1158819.2605
69.0,2022-12-17 00:00:00+00:00,153201.4788,69.0,14.0,0.3,45412.7079,23.0,32.0,1.128,168021.6678,510745.4655,1.0,0.7,-21500.6511,12553.629089,189522.3189,510745.4655
45.0,2022-12-18 00:00:00+00:00,168320.1039,45.0,8.0,0.5437,61399.3804,9.0,28.0,0.2695,111266.4281,309573.206,1.0,0.4563,81279.754,9748.578895,29986.674,309573.206
64.0,2022-12-19 00:00:00+00:00,200499.7689,64.0,12.0,0.5041,49745.6377,15.0,37.0,0.5315,128767.278,397703.1669,1.0,0.4959,60331.1581,8414.300401,68436.1199,397703.1669
79.0,2022-12-20 00:00:00+00:00,338674.5584,79.0,11.0,0.4542,24578.4659,18.0,50.0,1.4346,167193.0622,745721.1282,1.0,0.5458,-72660.4454,14936.612565,239853.5076,745721.1282
64.0,2022-12-21 00:00:00+00:00,423334.3465,64.0,5.0,0.8228,1557.544,10.0,49.0,4.8862,15485.6733,514486.4721,1.0,0.1772,-60180.779,9113.990473,75666.4523,514486.4721
64.0,2022-12-22 00:00:00+00:00,247757.8988,64.0,8.0,0.7603,-11683.4755,12.0,44.0,2.1168,25063.3063,325874.9592,1.0,0.2397,-27990.4477,5500.206395,53053.7541,325874.9592
65.0,2022-12-23 00:00:00+00:00,567782.389,65.0,12.0,0.6763,-3166.9716,13.0,40.0,0.8722,145136.1542,839502.0879,1.0,0.3237,18552.6096,15625.626783,126583.5447,839502.0879
36.0,2022-12-24 00:00:00+00:00,79207.4032,36.0,5.0,0.731,-1124.5617,9.0,22.0,1.6566,10971.7655,108354.7154,1.0,0.269,-7203.7813,3464.913824,18175.5468,108354.7154
36.0,2022-12-25 00:00:00+00:00,54184.9701,36.0,8.0,0.3673,-21211.6394,10.0,18.0,4.4874,17012.69,147540.1401,1.0,0.6327,-59329.7899,8106.49399,76342.4799,147540.1401
50.0,2022-12-26 00:00:00+00:00,122784.2329,55.0,9.0,0.6104,-22193.9814,8.0,38.0,0.189,65911.4244,196152.9223,0.9751,0.3896,53454.7638,7771.982946,12456.6605,201152.3179
73.0,2022-12-27 00:00:00+00:00,161051.4598,73.0,10.0,0.7287,-14773.4991,19.0,44.0,2.0556,19626.198,221020.925,1.0,0.2713,-20717.0692,3093.841876,40343.2672,221020.925
67.0,2022-12-28 00:00:00+00:00,255413.2942,67.0,4.0,0.756,-14040.4294,14.0,49.0,5.023,13683.5447,337829.6752,1.0,0.244,-55049.2915,6826.816768,68732.8362,337829.6752
65.0,2022-12-29 00:00:00+00:00,302034.4767,65.0,6.0,0.8574,-9733.9903,10.0,49.0,0.9177,26191.3479,352262.5464,1.0,0.1426,2154.6261,6295.940755,24036.7218,352262.5464
63.0,2022-12-30 00:00:00+00:00,324034.4048,63.0,5.0,0.5998,-10141.4875,7.0,51.0,0.8646,115933.4505,540201.1765,1.0,0.4002,15700.1293,12098.678706,100233.3212,540201.1765
53.0,2022-12-31 00:00:00+00:00,390151.1569,53.0,5.0,0.7607,-8066.8439,4.0,44.0,0.8874,65009.2839,512851.0006,1.0,0.2393,7318.7241,10833.311838,57690.5598,512851.0006
45.0,2023-01-01 00:00:00+00:00,138902.1161,45.0,5.0,0.8689,-681.5798,6.0,34.0,2.1454,6663.843,159862.7433,1.0,0.1311,-7632.9412,5288.107763,14296.7842,159862.7433
55.0,2023-01-02 00:00:00+00:00,179977.2841,55.0,8.0,0.8253,-10473.7969,15.0,32.0,2.3125,11497.4615,218062.9632,1.0,0.1747,-15090.7562,9136.333466,26588.2177,218062.9632
63.0,2023-01-03 00:00:00+00:00,120487.1447,63.0,9.0,0.736,-8588.7559,13.0,41.0,1.4213,17853.407,163715.7406,1.0,0.264,-7521.7819,1783.104851,25375.1889,163715.7406
88.0,2023-01-04 00:00:00+00:00,713141.7044,88.0,10.0,0.7652,-4043.3615,21.0,57.0,1.2376,97771.0059,931915.2472,1.0,0.2348,-23231.5309,18880.999487,121002.5368,931915.2472
65.0,2023-01-05 00:00:00+00:00,271783.2337,65.0,7.0,0.592,3552.283,12.0,46.0,0.5439,121303.0753,459065.2462,1.0,0.408,55324.138,11067.327368,65978.9373,459065.2462
74.0,2023-01-06 00:00:00+00:00,228274.7609,74.0,9.0,0.6297,-9205.3768,19.0,46.0,3.4288,30304.0899,362486.4301,1.0,0.3703,-73603.4894,6982.880288,103907.5793,362486.4301
36.0,2023-01-07 00:00:00+00:00,123160.183,47.0,5.0,0.8379,-10028.596,9.0,33.0,0.8774,12691.5276,136832.5446,0.9309,0.1621,1556.1893,4241.131278,11135.3383,146987.0489
39.0,2023-01-08 00:00:00+00:00,250867.7075,39.0,4.0,0.6593,-10774.0169,13.0,22.0,1.22,58401.3617,380521.3184,1.0,0.3407,-12850.8876,19337.447211,71252.2493,380521.3184
87.0,2023-01-09 00:00:00+00:00,309080.9414,87.0,10.0,0.6658,-7605.1537,26.0,51.0,0.9126,81113.7756,464217.2058,1.0,0.3342,7091.2868,7177.848826,74022.4888,464217.2058
67.0,2023-01-10 00:00:00+00:00,303915.888,67.0,8.0,0.7048,-1614.4609,11.0,48.0,0.5744,80858.9513,431220.7233,1.0,0.2952,34413.0673,7868.663695,46445.884,431220.7233
70.0,2023-01-11 00:00:00+00:00,266130.9695,70.0,7.0,0.6402,-12273.4893,13.0,50.0,4.7839,25858.3354,415692.3696,1.0,0.3598,-97844.7292,7624.342322,123703.0647,415692.3696
100.0,2023-01-12 00:00:00+00:00,499537.6913,100.0,13.0,0.6143,-23345.259,28.0,59.0,1.1522,145707.6659,813131.2735,1.0,0.3857,-22178.2503,15352.537288,167885.9163,813131.2735
83.0,2023-01-13 00:00:00+00:00,692050.4529,83.0,11.0,0.8204,-11360.0158,13.0,59.0,0.8727,80888.0552,843533.3499,1.0,0.1796,10293.2135,23863.733456,70594.8418,843533.3499
107.0,2023-01-14 00:00:00+00:00,580990.483,107.0,7.0,0.6188,-28085.1524,31.0,69.0,1.9532,121197.0848,938904.42,1.0,0.3812,-115519.7674,18418.185649,236716.8522,938904.42
58.0,2023-01-15 00:00:00+00:00,115651.6828,58.0,12.0,0.6019,-29450.4119,12.0,34.0,1.8288,27035.7106,192130.8082,1.0,0.3981,-22407.7042,4414.443074,49443.4148,192130.8082
73.0,2023-01-16 00:00:00+00:00,441559.2232,73.0,21.0,0.7044,-22381.7298,15.0,37.0,0.5321,120916.4451,626820.0516,1.0,0.2956,56572.0618,24297.760662,64344.3833,626820.0516
67.0,2023-01-17 00:00:00+00:00,446208.1729,67.0,13.0,0.6018,-40233.1057,16.0,38.0,1.8844,102376.6796,741508.0959,1.0,0.3982,-90546.5639,24425.193165,192923.2435,741508.0959
96.0,2023-01-18 00:00:00+00:00,420971.5785,96.0,8.0,0.6943,-28730.415,23.0,65.0,1.2062,84015.2928,606328.0586,1.0,0.3057,-17325.8945,11278.776208,101341.1873,606328.0586
67.0,2023-01-19 00:00:00+00:00,324369.4057,67.0,3.0,0.5224,-50506.8359,12.0,52.0,3.8649,60948.7308,620880.0636,1.0,0.4776,-174613.1963,18433.053192,235561.9271,620880.0636
72.0,2023-01-20 00:00:00+00:00,335168.3483,72.0,6.0,0.5531,-55169.1226,12.0,54.0,1.1799,124227.1031,605965.3479,1.0,0.4469,-22342.7934,12102.912535,146569.8965,605965.3479
69.0,2023-01-21 00:00:00+00:00,282119.5288,69.0,13.0,0.694,-39847.5572,12.0,44.0,1.1424,58064.7887,406517.9161,1.0,0.306,-8268.8099,11624.235372,66333.5986,406517.9161
52.0,2023-01-22 00:00:00+00:00,146175.7084,52.0,6.0,0.6756,-42045.8973,16.0,30.0,3.3335,16197.0259,216365.8454,1.0,0.3244,-37796.0851,5125.63174,53993.1111,216365.8454
56.0,2023-01-23 00:00:00+00:00,281374.4943,56.0,4.0,0.5396,-59212.4563,16.0,36.0,1.7205,88258.0845,521484.5143,1.0,0.4604,-63593.8511,15806.287628,151851.9355,521484.5143
73.0,2023-01-24 00:00:00+00:00,336115.4625,73.0,9.0,0.603,-42167.3603,11.0,53.0,0.7699,125008.2523,557362.859,1.0,0.397,28769.1082,9882.102565,96239.1441,557362.859
78.0,2023-01-25 00:00:00+00:00,531233.7413,78.0,7.0,0.7864,-39269.7102,9.0,62.0,0.9598,73631.9972,675540.0794,1.0,0.2136,2957.6563,8654.952471,70674.3409,675540.0794
67.0,2023-01-26 00:00:00+00:00,167600.8394,67.0,4.0,0.7281,-19484.0137,17.0,46.0,3.7271,13242.3776,230198.9157,1.0,0.2719,-36113.3212,3588.769988,49355.6987,230198.9157
61.0,2023-01-27 00:00:00+00:00,159526.4513,61.0,11.0,0.3168,-17322.2247,19.0,31.0,1.0428,168412.5566,503561.8345,1.0,0.6832,-7210.2699,13462.242383,175622.8266,503561.8345
69.0,2023-01-28 00:00:00+00:00,132619.5125,69.0,13.0,0.6167,-21562.8487,17.0,39.0,2.7065,22240.3557,215053.4021,1.0,0.3833,-37953.1782,3531.256581,60193.5339,215053.4021
57.0,2023-01-29 00:00:00+00:00,145411.6831,57.0,5.0,0.6954,-20978.8152,21.0,31.0,3.2484,14991.993,209103.5199,1.0,0.3046,-33707.8508,3914.465852,48699.8438,209103.5199
74.0,2023-01-30 00:00:00+00:00,552226.5117,74.0,12.0,0.7269,-16436.6737,11.0,51.0,1.3619,87861.6305,759748.6329,1.0,0.2731,-31798.8602,24537.309367,119660.4907,759748.6329
71.0,2023-01-31 00:00:00+00:00,293057.3174,71.0,7.0,0.5551,-21575.3123,19.0,45.0,1.0633,113851.6974,527962.0746,1.0,0.4449,-7201.3624,10606.474898,121053.0598,527962.0746
72.0,2023-02-01 00:00:00+00:00,481556.7511,72.0,5.0,0.885,-25146.9046,12.0,55.0,2.0885,20250.9579,544102.1563,1.0,0.115,-22043.4894,22195.201019,42294.4473,544102.1563
83.0,2023-02-02 00:00:00+00:00,465173.2355,83.0,15.0,0.7684,-25630.3117,22.0,46.0,1.7846,50339.486,605349.3786,1.0,0.2316,-39497.1711,12466.883435,89836.6571,605349.3786
69.0,2023-02-03 00:00:00+00:00,303100.0518,69.0,13.0,0.4799,-22949.5882,11.0,45.0,0.932,170003.3841,631552.0258,1.0,0.5201,11554.7943,16001.747454,158448.5898,631552.0258
54.0,2023-02-04 00:00:00+00:00,363007.2845,54.0,7.0,0.864,-19030.0576,14.0,33.0,1.4512,23307.0444,420137.8371,1.0,0.136,-10516.4637,25493.049511,33823.5082,420137.8371
52.0,2023-02-05 00:00:00+00:00,211589.8182,52.0,11.0,0.7024,-8679.3587,11.0,30.0,0.3965,64200.8787,301244.5343,1.0,0.2976,38747.0412,13471.729746,25453.8374,301244.5343
66.0,2023-02-06 00:00:00+00:00,210626.2949,66.0,7.0,0.5901,-17306.1996,16.0,43.0,4.4058,27067.5556,356948.1525,1.0,0.4099,-92186.7464,7336.405011,119254.302,356948.1525
94.0,2023-02-07 00:00:00+00:00,188270.5126,94.0,13.0,0.4786,-7835.7256,30.0,51.0,0.5527,132098.8644,393376.2858,1.0,0.5214,59091.9556,7330.960242,73006.9088,393376.2858
74.0,2023-02-08 00:00:00+00:00,517963.9681,74.0,8.0,0.8088,-864.9377,10.0,56.0,0.6414,74592.8016,640397.545,1.0,0.1912,26752.0263,18050.077139,47840.7753,640397.545
98.0,2023-02-09 00:00:00+00:00,287162.5154,98.0,19.0,0.5141,-19107.7385,26.0,53.0,4.2086,52108.8221,558576.9365,1.0,0.4859,-167196.7768,8694.96967,219305.5989,558576.9365
94.0,2023-02-10 00:00:00+00:00,376706.9897,94.0,59.0,0.3034,-33702.9071,5.0,30.0,1.2341,387123.8073,1241565.9902,1.0,0.6966,-90611.3859,27090.156796,477735.1932,1241565.9902
47.0,2023-02-11 00:00:00+00:00,263331.8145,47.0,3.0,0.6687,-34747.8251,10.0,34.0,1.3166,56319.5944,393801.8932,1.0,0.3313,-17830.8899,20735.320597,74150.4843,393801.8932
48.0,2023-02-12 00:00:00+00:00,138636.2237,48.0,9.0,0.7545,-40121.5406,12.0,27.0,0.9511,23125.9891,183757.1692,1.0,0.2455,1131.0327,6093.904305,21994.9564,183757.1692
77.0,2023-02-13 00:00:00+00:00,348901.5902,77.0,12.0,0.4764,-25610.9672,21.0,44.0,0.9522,196391.464,732297.2504,1.0,0.5236,9387.2679,15135.454037,187004.1961,732297.2504
97.0,2023-02-14 00:00:00+00:00,349442.21,97.0,11.0,0.5787,-32279.6329,30.0,56.0,0.907,133406.0426,603842.9998,1.0,0.4213,12411.2956,14666.372444,120994.7471,603842.9998
103.0,2023-02-15 00:00:00+00:00,423885.6049,103.0,15.0,0.6378,-57805.4437,24.0,64.0,4.422,44398.2461,664610.7469,1.0,0.3622,-151928.6498,13361.193607,196326.8959,664610.7469
119.0,2023-02-16 00:00:00+00:00,303519.9497,119.0,15.0,0.4807,-41211.155,36.0,68.0,1.3686,138452.4771,631461.6593,1.0,0.5193,-51036.7555,11322.614859,189489.2326,631461.6593
84.0,2023-02-17 00:00:00+00:00,145887.0116,84.0,21.0,0.5294,-32298.6885,22.0,41.0,1.5563,50738.3483,275587.8288,1.0,0.4706,-28224.1205,4431.988569,78962.4688,275587.8288
65.0,2023-02-18 00:00:00+00:00,194563.0606,65.0,12.0,0.6375,-25781.8899,15.0,38.0,0.5985,69203.3838,305183.1282,1.0,0.3625,27786.7,10604.205466,41416.6838,305183.1282
57.0,2023-02-19 00:00:00+00:00,121410.2678,76.0,9.0,0.4518,-43716.1266,23.0,44.0,11.8738,11441.1347,250554.1535,0.9325,0.5482,-124408.624,8377.906046,135849.7587,268701.1611
90.0,2023-02-20 00:00:00+00:00,307464.6535,90.0,6.0,0.6937,-48119.4058,19.0,65.0,1.375,57167.4193,443235.1784,1.0,0.3063,-21435.6863,10398.433986,78603.1056,443235.1784
92.0,2023-02-21 00:00:00+00:00,275799.465,92.0,5.0,0.6807,-50961.4293,12.0,75.0,1.1228,60957.5015,405197.337,1.0,0.3193,-7482.869,6092.222716,68440.3705,405197.337
89.0,2023-02-22 00:00:00+00:00,532302.7636,89.0,9.0,0.7251,-46986.0902,22.0,58.0,4.193,38866.0959,734136.2311,1.0,0.2749,-124101.2758,24080.427828,162967.3717,734136.2311
78.0,2023-02-23 00:00:00+00:00,187495.1883,78.0,11.0,0.415,-40612.1951,18.0,49.0,1.0498,128945.321,451805.3205,1.0,0.585,-6419.4901,9930.076498,135364.8111,451805.3205
87.0,2023-02-24 00:00:00+00:00,294307.0163,87.0,7.0,0.5725,-62664.4058,20.0,60.0,10.8128,18607.2913,514111.1941,1.0,0.4275,-182589.5951,13807.107644,201196.8865,514111.1941
57.0,2023-02-25 00:00:00+00:00,291422.9858,66.0,4.0,0.9008,-69695.2235,9.0,53.0,5.0189,5332.0918,314542.8699,0.9723,0.0992,-21429.0241,11113.823294,26761.1159,323516.1934
55.0,2023-02-26 00:00:00+00:00,251735.7147,55.0,6.0,0.6147,-56078.2213,14.0,35.0,1.452,64356.2219,409537.7675,1.0,0.3853,-29089.609,12550.760743,93445.8309,409537.7675
79.0,2023-02-27 00:00:00+00:00,395861.1895,79.0,10.0,0.5381,-44851.953,14.0,55.0,0.7121,198493.9666,735700.9306,1.0,0.4619,57148.1922,15973.487354,141345.7744,735700.9306
91.0,2023-02-28 00:00:00+00:00,291647.5855,91.0,8.0,0.8365,-45211.5015,11.0,72.0,1.4254,23509.328,348665.9505,1.0,0.1635,-9999.7089,4969.861196,33509.037,348665.9505
83.0,2023-03-01 00:00:00+00:00,402086.4302,83.0,7.0,0.8775,-31263.8594,19.0,57.0,2.7839,14836.6265,458227.464,1.0,0.1225,-26467.7808,25951.857761,41304.4073,458227.464
84.0,2023-03-02 00:00:00+00:00,184571.193,84.0,13.0,0.4793,-36473.6162,26.0,45.0,1.544,78831.433,385121.8464,1.0,0.5207,-42887.7874,9409.26437,121719.2204,385121.8464
90.0,2023-03-03 00:00:00+00:00,305965.5862,90.0,12.0,0.5655,-7925.4406,20.0,58.0,0.8633,126175.4173,541068.7871,1.0,0.4345,17247.6338,10203.690758,108927.7836,541068.7871
52.0,2023-03-04 00:00:00+00:00,171485.6285,52.0,8.0,0.7505,-6333.4799,5.0,39.0,1.4403,23359.7176,228490.3629,1.0,0.2495,-10285.2993,5155.424847,33645.0168,228490.3629
51.0,2023-03-05 00:00:00+00:00,91361.1601,51.0,10.0,0.7204,-1395.9775,6.0,35.0,0.7326,20466.0851,126820.422,1.0,0.2796,5472.9083,2297.078114,14993.1768,126820.422
76.0,2023-03-06 00:00:00+00:00,278437.4797,76.0,4.0,0.5311,-12512.5686,14.0,58.0,1.1836,112595.213,524295.8511,1.0,0.4689,-20667.9455,11287.838737,133263.1585,524295.8511
79.0,2023-03-07 00:00:00+00:00,206567.5733,79.0,10.0,0.6447,-6842.6148,16.0,53.0,0.5863,71767.1019,320411.8098,1.0,0.3553,29689.9673,6575.855661,42077.1346,320411.8098
72.0,2023-03-08 00:00:00+00:00,354977.8492,72.0,7.0,0.7523,-12472.0648,18.0,47.0,3.5829,25503.953,471859.6862,1.0,0.2477,-65873.9309,11771.796753,91377.884,471859.6862
95.0,2023-03-09 00:00:00+00:00,245350.2711,95.0,22.0,0.4581,-13435.2143,22.0,51.0,1.4125,120306.1334,535592.3716,1.0,0.5419,-49629.8337,7954.131293,169935.9671,535592.3716
112.0,2023-03-10 00:00:00+00:00,439619.48,112.0,15.0,0.5897,-16334.8179,26.0,71.0,1.0201,151414.1153,745497.3024,1.0,0.4103,-3049.5917,8802.367244,154463.707,745497.3024
184.0,2023-03-11 00:00:00+00:00,976906.4839,184.0,16.0,0.4671,-76333.8842,30.0,138.0,2.2577,342102.8451,2091390.9372,1.0,0.5329,-430278.7632,31346.067754,772381.6083,2091390.9372
102.0,2023-03-12 00:00:00+00:00,577075.5863,102.0,8.0,0.6671,-92572.4509,19.0,75.0,2.2038,89879.371,865031.387,1.0,0.3329,-108197.0587,16198.312609,198076.4297,865031.387
140.0,2023-03-13 00:00:00+00:00,584219.2462,140.0,11.0,0.6146,-102328.7017,30.0,99.0,1.6413,138718.3336,950617.6141,1.0,0.3854,-88961.7007,7187.777929,227680.0343,950617.6141
139.0,2023-03-14 00:00:00+00:00,494349.4293,139.0,21.0,0.5122,-119808.1182,34.0,84.0,1.4902,189020.691,965056.7598,1.0,0.4878,-92665.9486,6906.123514,281686.6396,965056.7598
108.0,2023-03-15 00:00:00+00:00,385682.5136,108.0,16.0,0.4243,-137155.5445,30.0,62.0,2.1147,168034.9932,909058.4148,1.0,0.5757,-187305.9147,7972.297161,355340.9079,909058.4148
87.0,2023-03-16 00:00:00+00:00,240040.8593,87.0,12.0,0.4915,-135531.603,22.0,53.0,1.3642,105052.0036,488407.1097,1.0,0.5085,-38262.2432,7276.413254,143314.2468,488407.1097
108.0,2023-03-17 00:00:00+00:00,435862.1773,108.0,6.0,0.6935,-147451.5387,20.0,82.0,2.6298,53066.9757,628485.2706,1.0,0.3065,-86489.1418,5511.37968,139556.1176,628485.2706
90.0,2023-03-18 00:00:00+00:00,281684.7948,90.0,10.0,0.4128,-92816.7603,20.0,60.0,1.2712,176390.1014,682300.3117,1.0,0.5872,-47835.3141,9463.07994,224225.4155,682300.3117
65.0,2023-03-19 00:00:00+00:00,181299.0113,65.0,9.0,0.6475,-72066.9676,12.0,44.0,0.4542,67880.5425,280008.6064,1.0,0.3525,37051.4898,4966.48,30829.0526,280008.6064
93.0,2023-03-20 00:00:00+00:00,330045.4546,93.0,13.0,0.591,-72041.8631,20.0,60.0,2.2714,69831.2152,558493.8543,1.0,0.409,-88785.9693,6607.704605,158617.1845,558493.8543
