block_date,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2025-09-24,0.000616,-4.4362,-0.6155,0.281645,-0.0131,-0.2081,-0.117985,0.022104,0.0801,1.2288,-0.418031,-0.116368,0.0604,0.94915,0.016895,0.042794
2025-09-25,-0.000331,181.1825,0.3821,0.287726,0.8581,0.0252,-0.048536,0.029382,0.2096,3.0445,-0.164564,-0.04631,0.1054,0.933962,-0.015188,-0.00282
2025-09-26,-0.001238,-150.3321,-0.4516,0.285528,-0.5627,0.2044,-0.048239,-0.023183,-0.1995,1.1952,-0.165352,-0.046625,0.0915,0.951088,0.017126,0.018832
2025-09-27,0.001037,-44.4527,-0.6963,0.372769,-0.4459,0.1089,-0.0663,-0.000597,0.0625,1.7193,-0.171978,-0.062713,-1.8485,0.880089,-0.070998,-0.069061
2025-09-28,0.00147,17.9158,-0.5856,0.217726,-0.1008,0.0886,-0.051037,8.7e-05,-0.1006,0.8304,-0.225232,-0.047317,-2.3285,0.881394,0.001305,-0.052568
2025-09-29,-0.001807,431.2324,1.7483,0.306732,1.1644,0.7034,-0.077826,0.008561,0.0431,1.2112,-0.249754,-0.075396,-0.5431,0.937798,0.056404,-0.01329
2025-09-30,-0.000778,-380.9949,-0.3169,0.461781,-0.4222,0.4778,-0.149316,0.021263,-0.0727,0.5529,-0.322057,-0.14763,-0.2447,0.952268,0.01447,0.072179
2025-10-01,0.001237,-12.8934,-0.384,0.321988,-0.0709,0.42,-0.046678,0.009356,-0.1275,-0.5822,-0.140401,-0.044662,-0.0601,0.949149,-0.003119,0.067755
2025-10-02,-0.00055,9.7303,-0.3312,0.41064,-0.0449,-0.483,-0.072688,-0.019809,0.2195,1.3429,-0.169829,-0.068673,0.9272,0.938271,-0.010878,0.000473
2025-10-03,-0.000214,-23.0256,-0.4588,0.318507,-0.2067,-0.127,-0.06796,0.006111,-0.1601,-0.0788,-0.20642,-0.064562,-0.4198,0.934089,-0.004182,-0.01818
2025-10-04,0.002826,-56.134,-0.7612,0.492529,-0.4943,-0.1754,-0.08604,-0.022909,-0.0438,-0.4564,-0.169056,-0.082174,-2.5617,0.918659,-0.015429,-0.03049
2025-10-05,-0.000956,0.3906,-0.7459,0.351781,0.0076,-0.067,-0.139624,0.006223,0.0987,0.4185,-0.392832,-0.13574,-1.6276,0.928117,0.009458,-0.010154
2025-10-06,-0.000118,105.0422,-0.1762,0.348126,0.85,-0.3813,-0.084391,-0.008796,-0.2083,-1.3999,-0.236794,-0.081174,-0.0085,0.942493,0.014376,0.008405
2025-10-07,-0.001,-12.3809,-0.2317,0.322713,-0.1456,-0.1047,-0.037402,0.021551,0.1961,0.3249,-0.108515,-0.034469,-0.0955,0.942204,-0.000289,0.023545
2025-10-08,-0.000125,-64.5696,-0.5654,0.36071,-0.3735,-0.4072,-0.102,-0.001806,-0.0578,-0.177,-0.281116,-0.100737,-0.3587,0.968427,0.026223,0.04031
2025-10-09,0.000105,23.2677,-0.4189,0.316983,0.2381,-0.1243,-0.063595,-0.01029,0.1192,0.8615,-0.195832,-0.061128,-0.3456,0.931651,-0.036777,-0.010843
2025-10-10,0.003391,2477.365,7.695,0.354782,0.5627,0.6451,-0.045732,0.005386,0.0527,1.2925,-0.124928,-0.043095,-0.1486,0.902649,-0.029001,-0.039555
2025-10-11,-0.006622,-2211.888,0.5236,0.368295,0.281,1.4204,-0.04599,0.02141,0.1037,2.1692,-0.125539,-0.045079,0.0328,0.926632,0.023982,-0.041796
2025-10-12,0.003812,-257.3589,-0.296,0.424046,-0.9226,0.4901,-0.043421,-0.045124,-0.1661,0.7541,-0.096948,-0.040309,-0.5914,0.907312,-0.01932,-0.024338
2025-10-13,-0.000454,-9.9542,-0.3196,0.532307,0.1052,-0.2546,-0.180415,0.020827,-0.0019,0.7449,-0.337991,-0.177996,-0.3424,0.933989,0.026676,0.031339
2025-10-14,0.000329,16.8776,-0.2477,0.276951,0.1089,-0.0002,-0.080957,0.001544,0.0138,0.8573,-0.289978,-0.07891,-0.1473,0.947425,0.013437,0.020793
2025-10-15,0.000218,-12.3849,-0.2674,0.435225,-0.0541,0.3192,-0.080821,-0.009878,-0.2342,-1.1652,-0.184171,-0.079354,-0.0311,0.941324,-0.006102,0.034011
2025-10-16,-0.000976,17.1795,-0.1934,0.328343,-0.1211,-0.04,-0.042991,-0.006757,0.1079,-0.2435,-0.126437,-0.040824,-0.2714,0.932443,-0.00888,-0.001545
2025-10-17,0.00028,116.4472,0.2045,0.322342,0.9363,0.3336,-0.055977,0.002565,0.0517,0.1963,-0.16943,-0.053568,0.0504,0.928191,-0.004252,-0.019234
2025-10-18,0.001682,-185.819,-0.4281,0.359292,-1.4655,-1.4129,-0.043971,-0.01567,-0.1647,-1.2168,-0.114348,-0.04012,-2.971,0.8791,-0.049091,-0.062224
2025-10-19,0.000438,-2.3079,-0.4269,0.332837,-0.0216,-0.5119,-0.032022,-0.011933,0.2176,0.664,-0.089538,-0.029229,-1.9725,0.904519,0.02542,-0.027924
2025-10-20,-0.000638,6.0789,-0.4001,0.31675,0.0749,-0.5422,-0.09306,0.010604,0.0286,0.9062,-0.29145,-0.091217,-0.9906,0.947232,0.042712,0.019041
2025-10-21,-0.000255,27.2931,-0.3024,0.343769,0.1797,-0.4714,-0.059066,-0.000229,-0.1352,-0.2482,-0.167351,-0.05676,-0.0483,0.935681,-0.01155,0.056582
2025-10-22,-0.000397,-21.6779,-0.3734,0.298921,-0.0791,-0.4964,-0.056799,0.006342,0.0841,0.4873,-0.187505,-0.054945,-0.2558,0.923401,-0.01228,0.018882
2025-10-23,0.000457,-5.8841,-0.3919,0.319639,-0.141,-0.5163,-0.098108,0.038504,-0.0571,-0.0025,-0.305262,-0.096437,-0.7896,0.943046,0.019645,-0.004185
2025-10-24,-0.000137,7.8926,-0.3645,0.260363,0.0767,-1.3759,-0.060011,-0.021766,0.196,1.6736,-0.227017,-0.058256,-0.8001,0.944559,0.001513,0.008878
2025-10-25,0.001688,-20.0998,-0.4322,0.258646,-0.1934,-0.1037,-0.066638,-0.001308,0.0057,1.6834,-0.25107,-0.06303,-3.072,0.881106,-0.063453,-0.042296
2025-10-26,-0.000607,4.0848,-0.4153,0.434034,0.0393,-0.0428,-0.215772,-0.013526,-0.0483,1.2596,-0.496272,-0.212811,-1.2768,0.932828,0.051722,-0.010218
2025-10-27,-0.002304,83.6858,-0.1229,0.288154,0.4418,0.3241,-0.063241,0.024645,-0.0498,0.8213,-0.211774,-0.059619,-0.0879,0.920795,-0.012033,-0.023764
2025-10-28,0.000309,-67.8456,-0.344,0.423878,-0.2682,-0.1238,-0.114835,-0.008248,-0.1028,-0.1012,-0.269135,-0.113134,0.0613,0.947845,0.027049,0.066739
2025-10-29,0.000262,21.1719,-0.2596,0.287203,0.1909,0.1462,-0.044816,0.008877,0.1233,1.1035,-0.153525,-0.043515,-0.3331,0.947285,-0.00056,0.014457
2025-10-30,-0.001266,28.4813,-0.1603,0.237135,0.2974,0.5847,-0.069015,0.007127,0.0395,1.4748,-0.291255,-0.06658,1.9664,0.916141,-0.031144,-0.004654
2025-10-31,0.000934,-48.1795,-0.3261,0.263623,-0.4848,0.0232,-0.099512,-0.045045,-0.2052,-0.6225,-0.375212,-0.096345,2.6566,0.916852,0.000711,-0.030993
2025-11-01,0.002431,-22.3544,-0.4021,0.452119,-0.2348,-0.0183,-0.199972,0.003863,0.0136,-0.4763,-0.441529,-0.197944,-1.707,0.946554,0.029702,-0.000731
2025-11-02,-0.000263,5.4287,-0.3814,0.120107,0.0957,0.0381,-0.044,-0.045924,0.2457,1.9815,-0.355813,-0.040536,-0.469,0.873983,-0.07257,-0.042158
2025-11-03,-0.002058,157.4696,0.1611,0.332288,0.8825,0.4788,-0.056691,0.068288,-0.0553,1.4182,-0.165514,-0.053889,-0.7672,0.926798,0.052815,0.009946
2025-11-04,7.2e-05,258.78,1.0337,0.37546,1.0742,1.8212,-0.013533,0.019238,-0.0236,1.173,-0.02509,-0.009116,-0.4396,0.908047,-0.018751,-0.038507
2025-11-05,-0.002194,-327.0764,-0.0886,0.351852,-1.172,0.4583,-0.060731,-0.005027,-0.1147,0.0294,-0.169379,-0.058357,-0.7887,0.930032,0.021985,0.056049
2025-11-06,-3.6e-05,242.2897,0.7316,0.285742,0.2883,0.4492,-0.058824,0.015217,0.104,1.0414,-0.202079,-0.056803,-0.2184,0.944173,0.01414,0.017374
2025-11-07,0.00058,-166.4863,0.1591,0.286662,0.2729,1.2069,-0.062977,-0.003955,-0.0426,0.6116,-0.214261,-0.060234,-0.5347,0.938888,-0.005285,0.030841
2025-11-08,0.001475,-161.1172,-0.3897,0.377547,-1.3593,0.0824,-0.050323,-0.049477,-0.2041,-1.3799,-0.124718,-0.046045,-1.7255,0.88246,-0.056428,-0.047573
2025-11-09,0.000956,-7.3796,-0.4104,0.417253,-0.0829,-0.0962,-0.013971,-0.010883,0.0607,-0.7851,-0.025238,-0.010359,-1.436,0.896353,0.013893,-0.04782
2025-11-10,-0.001937,44.4449,-0.2527,0.353662,0.3799,-0.5988,-0.036519,0.020926,0.0482,-0.3268,-0.098272,-0.034327,-0.1226,0.940147,0.043794,0.001259
2025-11-11,0.000142,-15.5687,-0.2973,0.392676,-0.1183,-1.7914,0.049318,0.01593,0.0928,0.572,0.132516,0.051468,-0.4119,0.939093,-0.001054,0.056634
2025-11-12,0.000331,-2.2528,-0.2961,0.359762,-0.0559,-0.6754,-0.052826,-0.005291,0.0191,0.7432,-0.143086,-0.050898,-0.8244,0.941257,0.002164,0.044904
2025-11-13,0.000592,52.6753,-0.1151,0.290043,0.4898,-0.4738,-0.128126,-0.000289,0.022,0.944,-0.44364,-0.126681,-0.3544,0.947356,0.006099,0.007209
2025-11-14,-0.000984,6.2696,-0.0961,0.374185,0.0113,-0.7355,-0.079439,-0.00616,-0.029,0.635,-0.208407,-0.076873,0.1016,0.94167,-0.005686,0.002577
2025-11-15,0.002053,-88.3154,-0.3974,0.330371,-0.7214,-0.0976,-0.103453,-0.003088,-0.1078,-0.4623,-0.309665,-0.100409,-1.2088,0.89889,-0.04278,-0.042367
2025-11-16,0.000501,11.1724,-0.3572,0.295582,0.09,0.0753,-0.047237,0.001048,0.2898,2.3813,-0.150483,-0.043488,-1.0065,0.915038,0.016148,-0.032317
2025-11-17,-0.001747,53.3894,-0.1746,0.323543,0.5251,0.2204,-0.075972,0.021987,-0.0788,1.5587,-0.227932,-0.071964,-0.4124,0.918673,0.003634,-0.022997
2025-11-18,-0.000899,-19.334,-0.2391,0.356891,-0.1517,0.187,-0.089393,-0.00389,-0.0473,1.0725,-0.246323,-0.086417,-0.3233,0.939951,0.021279,0.041061
2025-11-19,0.000396,26.264,-0.1502,0.356179,0.0688,0.3118,-0.093799,-0.008635,-0.0198,0.8622,-0.259849,-0.09097,-0.3657,0.926319,-0.013632,0.011281
2025-11-20,-0.000315,47.6238,0.0192,0.46423,0.2871,0.109,-0.088022,-0.01686,0.0439,1.2583,-0.185822,-0.085106,0.279,0.926793,0.000474,0.00812
2025-11-21,0.000504,62.7917,0.2292,0.307066,0.5313,0.629,-0.029807,0.039742,0.1064,2.1998,-0.094389,-0.028155,-0.806,0.918272,-0.008521,-0.021679
2025-11-22,0.001048,-178.9352,-0.3816,0.368399,-1.3185,0.032,-0.041093,-0.031736,-0.1395,0.8655,-0.107048,-0.038959,-1.1983,0.924298,0.006026,-0.002021
2025-11-23,0.002062,-1.8946,-0.3848,0.06288,-0.0312,-0.0893,-0.01379,0.013691,0.0102,0.9425,-0.215296,-0.013296,-1.0128,0.984929,0.060631,0.058137
2025-11-24,-0.002149,25.0213,-0.2972,0.405876,0.3366,-0.2778,-0.103478,0.003401,0.0098,1.0133,-0.253303,-0.101613,-0.4193,0.93955,-0.045379,0.021278
2025-11-25,0.000303,-3.551,-0.3056,0.352635,-0.1491,-0.2751,0.006852,0.006579,-0.0589,0.4575,0.024593,0.008567,0.0959,0.935379,-0.004171,0.011081
2025-11-26,0.001317,-18.5919,-0.366,0.317656,-0.1984,-0.5423,-0.038488,-0.016276,-0.0593,-0.0952,-0.11598,-0.03632,0.4159,0.925208,-0.010171,-0.059721
2025-11-27,0.000432,-4.9523,-0.38,0.309715,-0.0443,-0.8736,-0.011574,-0.044375,-0.5108,-4.2764,-0.030964,-0.009428,0.7053,0.911294,-0.013914,-0.028256
2025-11-28,0.000478,4.774,-0.3631,0.323299,0.0635,-1.3414,-0.043373,0.040971,0.4849,-0.2559,-0.129326,-0.041299,0.3351,0.940993,0.029699,0.005614
2025-11-29,0.002102,-7.4816,-0.3877,0.370502,-0.083,-0.106,-0.068011,-0.013382,0.1939,1.3232,-0.178388,-0.064954,-1.8096,0.907208,-0.033785,-0.018
2025-11-30,0.000351,-0.4082,-0.3716,0.29881,-0.0002,-0.0749,0.019925,-0.02071,-0.4033,-1.9346,0.087216,0.025186,-2.5349,0.866091,-0.041117,-0.045203
2025-12-01,-0.004267,32.0336,-0.2539,0.360153,0.2267,-0.1847,-0.004074,0.052228,0.3408,0.7915,-0.006553,-0.002329,1.1913,0.939074,0.072983,-0.001919
2025-12-02,0.00112,-17.1071,-0.3135,0.286989,-0.1136,-0.1493,-0.080795,-0.015201,-0.1184,-0.178,-0.279478,-0.078804,1.0919,0.932938,-0.006136,0.02573
2025-12-03,-0.000262,-15.006,-0.3646,0.344452,-0.0911,-0.042,-0.063668,-0.010689,-0.055,-0.6265,-0.180826,-0.061546,0.9862,0.944428,0.01149,0.078337
2025-12-04,0.000708,-0.3839,-0.3632,0.335,-0.0059,-0.0036,-0.099856,0.014704,0.0001,-0.6275,-0.294308,-0.097246,0.5657,0.935577,-0.008851,-0.003497
2025-12-05,0.000208,0.5295,-0.3599,0.34839,-0.0004,-0.0674,-0.145186,-0.018921,0.2743,1.5722,-0.416099,-0.143494,0.3112,0.941904,0.006327,0.008966
2025-12-06,0.001296,-2.9974,-0.3699,0.283911,-0.0353,-0.0197,0.018503,-0.002482,-0.0397,1.2295,0.077715,0.021501,-1.8938,0.87442,-0.067484,-0.070008
2025-12-07,0.001612,60.2875,-0.1502,0.407475,0.4384,0.4188,-0.074317,0.002415,-0.0234,1.0199,-0.176399,-0.070657,-1.9299,0.900238,0.025818,-0.035339
2025-12-08,0.000322,3.8384,-0.1358,0.308647,-0.042,0.1501,0.001035,0.030139,-0.1056,0.1655,0.013414,0.00406,-1.05,0.92584,0.025602,-0.016065
2025-12-09,-0.000474,-10.618,-0.173,0.339882,-0.0764,0.1873,-0.024504,0.008486,-0.0416,-0.1724,-0.061787,-0.020413,-0.3851,0.901801,-0.024038,0.027381
2025-12-10,-0.000923,-21.8048,-0.2515,0.320309,-0.1265,0.1519,-0.080482,-0.028675,0.097,0.5898,-0.248144,-0.078125,0.0192,0.937791,0.03599,0.037553
2025-12-11,-0.000924,-8.7461,-0.2815,0.330243,-0.0496,0.1081,0.000387,0.011802,-0.1125,-0.3291,0.008759,0.00284,-0.1213,0.933158,-0.004633,0.007318
2025-12-12,3.9e-05,-8.374,-0.3112,0.385116,-0.0342,0.0743,-0.13167,-0.006817,0.2286,1.4902,-0.343047,-0.130753,-0.3675,0.949926,0.016768,0.048124
2025-12-13,-0.000243,-11.6804,-0.3528,0.243198,-0.0789,0.0307,-0.012203,-0.002917,-0.0827,0.8222,-0.040336,-0.009556,-1.5177,0.905211,-0.044715,-0.032581
2025-12-14,0.000533,1.1763,-0.3404,0.362519,0.0024,-0.4053,0.076182,0.023076,0.028,1.0249,0.219561,0.078575,-1.5797,0.932907,0.027696,-0.000251
2025-12-15,-0.000513,11.5491,-0.2948,0.281345,0.0966,-0.2667,-0.096914,0.019771,-0.039,0.6925,-0.343117,-0.094858,-0.2124,0.939233,0.006326,-0.010693
2025-12-16,-0.0006,-11.0891,-0.332,0.340198,-0.0827,-0.273,-0.081646,-0.00743,-0.1428,-0.4709,-0.238277,-0.080241,0.0816,0.949204,0.009972,0.043994
2025-12-17,0.000212,7.0424,-0.2965,0.193221,0.0139,-0.1325,-0.052934,-0.011842,0.0473,-0.1058,-0.271674,-0.051706,-0.0354,0.959473,0.010269,0.026567
2025-12-18,-0.000586,-1.8716,-0.3006,0.35249,-0.0112,-0.0941,-0.030534,-0.028779,0.0104,-0.0331,-0.082461,-0.028739,0.5758,0.940298,-0.019176,0.001065
2025-12-19,-0.000178,12.476,-0.2551,0.408663,0.0562,-0.0037,-0.124156,-0.002794,-0.015,-0.167,-0.302392,-0.122627,0.3464,0.95469,0.014392,0.005486
2025-12-20,0.001126,-22.113,-0.3346,0.203059,-0.1081,-0.0329,-0.051241,0.013448,-0.1327,-1.281,-0.238883,-0.046222,-1.8649,0.851792,-0.102898,-0.107681
2025-12-21,0.000199,0.485,-0.3298,0.354921,0.0032,-0.0321,0.055381,0.057869,0.3857,1.9035,0.171106,0.059485,-2.3827,0.889958,0.038166,-0.05034
2025-12-22,-0.001665,1.3817,-0.3228,0.301284,0.0117,-0.117,-0.06652,-0.066445,-0.4239,-1.5519,-0.216857,-0.064453,0.7439,0.936888,0.04693,-0.017802
