date,eth_price
2024-01-23 00:00:00+00:00,2257.4715125593016
2024-01-24 00:00:00+00:00,2228.370714928793
2024-01-25 00:00:00+00:00,2215.1552626600246
2024-01-26 00:00:00+00:00,2238.477211959928
2024-01-27 00:00:00+00:00,2267.387956000693
2024-01-28 00:00:00+00:00,2276.0256572138123
2024-01-29 00:00:00+00:00,2274.018181951268
2024-01-30 00:00:00+00:00,2329.64463573974
2024-01-31 00:00:00+00:00,2321.654567444702
2024-02-01 00:00:00+00:00,2277.7830384793547
2024-02-02 00:00:00+00:00,2303.4610609471306
2024-02-03 00:00:00+00:00,2309.4802529047697
2024-02-04 00:00:00+00:00,2298.0786897436906
2024-02-05 00:00:00+00:00,2300.641380958896
2024-02-06 00:00:00+00:00,2334.072430544247
2024-02-07 00:00:00+00:00,2381.7962130993624
2024-02-08 00:00:00+00:00,2427.480365783751
2024-02-09 00:00:00+00:00,2473.957784747518
2024-02-10 00:00:00+00:00,2495.889513721629
2024-02-11 00:00:00+00:00,2514.900383355539
2024-02-12 00:00:00+00:00,2535.20591454726
2024-02-13 00:00:00+00:00,2647.0465587460976
2024-02-14 00:00:00+00:00,2710.340851089941
2024-02-15 00:00:00+00:00,2806.332366294963
2024-02-16 00:00:00+00:00,2814.5936098141706
2024-02-17 00:00:00+00:00,2780.149634303721
2024-02-18 00:00:00+00:00,2807.110772325235
2024-02-19 00:00:00+00:00,2910.476079542295
2024-02-20 00:00:00+00:00,2937.482509433773
2024-02-21 00:00:00+00:00,2940.9127946371104
2024-02-22 00:00:00+00:00,2971.237362935281
2024-02-23 00:00:00+00:00,2946.140693695536
2024-02-24 00:00:00+00:00,2957.8380907244955
2024-02-25 00:00:00+00:00,3041.901665812671
2024-02-26 00:00:00+00:00,3114.775258728511
2024-02-27 00:00:00+00:00,3234.523608649783
2024-02-28 00:00:00+00:00,3309.641944997765
2024-02-29 00:00:00+00:00,3433.7271949438723
2024-03-01 00:00:00+00:00,3403.632439228913
2024-03-02 00:00:00+00:00,3425.518570224916
2024-03-03 00:00:00+00:00,3434.897108330138
2024-03-04 00:00:00+00:00,3521.7582597823985
2024-03-05 00:00:00+00:00,3658.041031052411
2024-03-06 00:00:00+00:00,3759.61243839761
2024-03-07 00:00:00+00:00,3820.239617578969
2024-03-08 00:00:00+00:00,3929.8697665164486
2024-03-09 00:00:00+00:00,3916.9761049390327
2024-03-10 00:00:00+00:00,3923.931555514355
2024-03-11 00:00:00+00:00,3974.926625786391
